enrollment_id,user_id,product_code,enrollment_status,enrolled_at,discontinued_at
ENR00008558,USR007124,MINDGUARD,active,2025-10-23T09:00:00,
ENR00008559,USR007125,MINDGUARD,active,2025-10-01T22:00:00,
ENR00008560,USR007126,MINDGUARD,active,2025-12-07T21:00:00,
ENR00008561,USR007127,HEALTH_RESERVE,active,2025-09-23T22:00:00,
ENR00008562,USR007128,MINDGUARD,active,2025-10-15T20:00:00,
ENR00008563,USR007128,HEALTH_RESERVE,active,2025-10-12T02:00:00,
ENR00008564,USR007129,HEALTH_RESERVE,active,2025-12-11T01:00:00,
ENR00008565,USR007130,MINDGUARD,active,2025-11-22T07:00:00,
ENR00008566,USR007131,MINDGUARD,active,2025-10-11T08:00:00,
ENR00008567,USR007132,MINDGUARD,active,2025-10-06T07:00:00,
ENR00008568,USR007132,HEALTH_RESERVE,active,2025-10-15T00:00:00,
ENR00008569,USR007133,MINDGUARD,active,2026-01-11T14:00:00,
ENR00008570,USR007134,MINDGUARD,active,2025-10-24T13:00:00,
ENR00008571,USR007135,MINDGUARD,active,2025-12-30T20:00:00,
ENR00008572,USR007135,HEALTH_RESERVE,active,2026-01-02T14:00:00,
ENR00008573,USR007136,HEALTH_RESERVE,active,2026-01-04T11:00:00,
ENR00008574,USR007137,MINDGUARD,active,2025-11-06T06:00:00,
ENR00008575,USR007138,MINDGUARD,active,2026-02-09T15:00:00,
ENR00008576,USR007139,MINDGUARD,active,2025-12-03T00:00:00,
ENR00008577,USR007140,MINDGUARD,active,2025-09-30T01:00:00,
ENR00008578,USR007141,MINDGUARD,active,2025-10-13T03:00:00,
ENR00008579,USR007142,HEALTH_RESERVE,active,2025-11-08T12:00:00,
ENR00008580,USR007143,HEALTH_RESERVE,active,2025-11-11T20:00:00,
ENR00008581,USR007144,MINDGUARD,active,2025-12-31T05:00:00,
ENR00008582,USR007145,MINDGUARD,active,2026-01-31T11:00:00,
ENR00008583,USR007146,MINDGUARD,active,2025-12-04T01:00:00,
ENR00008584,USR007147,MINDGUARD,active,2025-10-04T22:00:00,
ENR00008585,USR007147,HEALTH_RESERVE,active,2025-10-09T03:00:00,
ENR00008586,USR007148,MINDGUARD,active,2025-11-19T02:00:00,
ENR00008587,USR007149,MINDGUARD,active,2025-12-16T01:00:00,
ENR00008588,USR007150,MINDGUARD,active,2025-11-25T14:00:00,
ENR00008589,USR007151,MINDGUARD,active,2025-12-30T01:00:00,
ENR00008590,USR007151,HEALTH_RESERVE,active,2026-01-08T11:00:00,
ENR00008591,USR007152,MINDGUARD,active,2026-01-30T06:00:00,
ENR00008592,USR007152,HEALTH_RESERVE,active,2026-01-27T14:00:00,
ENR00008593,USR007153,MINDGUARD,active,2025-12-13T13:00:00,
ENR00008594,USR007154,MINDGUARD,active,2026-01-21T20:00:00,
ENR00008595,USR007154,HEALTH_RESERVE,active,2026-01-25T10:00:00,
ENR00008596,USR007155,MINDGUARD,active,2026-01-16T03:00:00,
ENR00008597,USR007156,MINDGUARD,active,2025-12-02T19:00:00,
ENR00008598,USR007157,HEALTH_RESERVE,active,2025-11-11T03:00:00,
ENR00008599,USR007158,MINDGUARD,active,2025-10-06T23:00:00,
ENR00008600,USR007159,HEALTH_RESERVE,active,2025-12-29T21:00:00,
ENR00008601,USR007160,MINDGUARD,active,2026-01-13T17:00:00,
ENR00008602,USR007161,MINDGUARD,active,2025-11-17T04:00:00,
ENR00008603,USR007162,HEALTH_RESERVE,active,2025-10-22T20:00:00,
ENR00008604,USR007163,MINDGUARD,active,2026-02-23T09:00:00,
ENR00008605,USR007164,MINDGUARD,active,2025-10-22T09:00:00,
ENR00008606,USR007165,HEALTH_RESERVE,active,2025-09-22T23:00:00,
ENR00008607,USR007166,MINDGUARD,active,2025-12-31T14:00:00,
ENR00008608,USR007167,MINDGUARD,active,2025-10-11T10:00:00,
ENR00008609,USR007168,MINDGUARD,active,2026-02-15T02:00:00,
ENR00008610,USR007169,MINDGUARD,active,2026-01-31T23:00:00,
ENR00008611,USR007169,HEALTH_RESERVE,active,2026-01-31T06:00:00,
ENR00008612,USR007170,MINDGUARD,active,2025-12-07T12:00:00,
ENR00008613,USR007170,HEALTH_RESERVE,active,2025-12-06T10:00:00,
ENR00008614,USR007171,HEALTH_RESERVE,active,2025-10-24T09:00:00,
ENR00008615,USR007172,MINDGUARD,active,2025-11-06T14:00:00,
ENR00008616,USR007173,MINDGUARD,active,2025-10-06T23:00:00,
ENR00008617,USR007174,MINDGUARD,active,2026-01-21T23:00:00,
ENR00008618,USR007175,MINDGUARD,active,2025-10-10T18:00:00,
ENR00008619,USR007176,MINDGUARD,active,2025-12-04T00:00:00,
ENR00008620,USR007177,MINDGUARD,active,2025-12-16T10:00:00,
ENR00008621,USR007177,HEALTH_RESERVE,active,2025-12-11T02:00:00,
ENR00008622,USR007178,MINDGUARD,active,2025-10-21T07:00:00,
ENR00008623,USR007179,MINDGUARD,active,2025-12-12T21:00:00,
ENR00008624,USR007180,MINDGUARD,active,2025-10-03T04:00:00,
ENR00008625,USR007181,MINDGUARD,active,2026-01-04T18:00:00,
ENR00008626,USR007182,HEALTH_RESERVE,active,2025-12-25T19:00:00,
ENR00008627,USR007183,MINDGUARD,active,2026-01-28T17:00:00,
ENR00008628,USR007184,MINDGUARD,active,2025-12-12T02:00:00,
ENR00008629,USR007185,MINDGUARD,active,2026-01-24T20:00:00,
ENR00008630,USR007186,HEALTH_RESERVE,active,2025-10-21T22:00:00,
ENR00008631,USR007187,MINDGUARD,active,2025-11-04T05:00:00,
ENR00008632,USR007187,HEALTH_RESERVE,active,2025-11-03T07:00:00,
ENR00008633,USR007188,MINDGUARD,active,2025-12-07T09:00:00,
ENR00008634,USR007189,MINDGUARD,active,2025-10-20T11:00:00,
ENR00008635,USR007190,HEALTH_RESERVE,active,2025-12-17T04:00:00,
ENR00008636,USR007191,HEALTH_RESERVE,active,2025-10-27T05:00:00,
ENR00008637,USR007192,HEALTH_RESERVE,active,2025-12-13T03:00:00,
ENR00008638,USR007193,MINDGUARD,active,2026-01-15T12:00:00,
ENR00008639,USR007194,MINDGUARD,active,2025-11-09T22:00:00,
ENR00008640,USR007195,MINDGUARD,active,2025-12-01T17:00:00,
ENR00008641,USR007196,MINDGUARD,active,2025-12-10T01:00:00,
ENR00008642,USR007197,MINDGUARD,active,2025-10-23T11:00:00,
ENR00008643,USR007198,MINDGUARD,active,2026-01-14T10:00:00,
ENR00008644,USR007198,HEALTH_RESERVE,active,2026-01-20T16:00:00,
ENR00008645,USR007199,MINDGUARD,active,2025-12-27T08:00:00,
ENR00008646,USR007200,MINDGUARD,active,2025-10-06T18:00:00,
ENR00008647,USR007201,HEALTH_RESERVE,active,2025-11-21T23:00:00,
ENR00008648,USR007202,MINDGUARD,discontinued,2025-11-21T09:00:00,2026-09-06T09:22:00
ENR00008649,USR007203,HEALTH_RESERVE,active,2025-10-16T16:00:00,
ENR00008650,USR007204,MINDGUARD,active,2025-12-31T03:00:00,
ENR00008651,USR007204,HEALTH_RESERVE,active,2025-12-28T19:00:00,
ENR00008652,USR007205,MINDGUARD,active,2025-12-18T18:00:00,
ENR00008653,USR007205,HEALTH_RESERVE,active,2025-12-20T17:00:00,
ENR00008654,USR007206,MINDGUARD,active,2025-12-14T22:00:00,
ENR00008655,USR007207,HEALTH_RESERVE,active,2025-10-02T19:00:00,
ENR00008656,USR007208,MINDGUARD,active,2025-12-24T23:00:00,
ENR00008657,USR007209,HEALTH_RESERVE,active,2025-09-23T22:00:00,
ENR00008658,USR007210,MINDGUARD,active,2025-10-21T11:00:00,
ENR00008659,USR007211,HEALTH_RESERVE,active,2026-02-04T13:00:00,
ENR00008660,USR007212,MINDGUARD,active,2025-11-30T22:00:00,
ENR00008661,USR007213,MINDGUARD,active,2026-01-09T16:00:00,
ENR00008662,USR007214,HEALTH_RESERVE,active,2026-01-09T05:00:00,
ENR00008663,USR007215,MINDGUARD,active,2025-11-16T08:00:00,
ENR00008664,USR007216,MINDGUARD,active,2025-11-10T12:00:00,
ENR00008665,USR007217,HEALTH_RESERVE,active,2025-11-14T12:00:00,
ENR00008666,USR007218,MINDGUARD,active,2025-11-18T18:00:00,
ENR00008667,USR007218,HEALTH_RESERVE,active,2025-11-12T16:00:00,
ENR00008668,USR007219,MINDGUARD,active,2025-10-11T14:00:00,
ENR00008669,USR007219,HEALTH_RESERVE,active,2025-10-01T04:00:00,
ENR00008670,USR007220,MINDGUARD,active,2026-01-02T07:00:00,
ENR00008671,USR007220,HEALTH_RESERVE,active,2026-01-01T03:00:00,
ENR00008672,USR007221,MINDGUARD,active,2025-11-09T12:00:00,
ENR00008673,USR007222,HEALTH_RESERVE,active,2026-02-16T07:00:00,
ENR00008674,USR007223,MINDGUARD,active,2026-01-10T08:00:00,
ENR00008675,USR007223,HEALTH_RESERVE,active,2026-01-13T05:00:00,
ENR00008676,USR007224,MINDGUARD,active,2026-02-20T03:00:00,
ENR00008677,USR007225,MINDGUARD,active,2025-11-14T13:00:00,
ENR00008678,USR007226,MINDGUARD,active,2025-09-24T10:00:00,
ENR00008679,USR007226,HEALTH_RESERVE,active,2025-09-21T23:00:00,
ENR00008680,USR007227,MINDGUARD,active,2025-11-05T07:00:00,
ENR00008681,USR007228,HEALTH_RESERVE,active,2025-10-30T11:00:00,
ENR00008682,USR007229,HEALTH_RESERVE,active,2025-10-20T22:00:00,
ENR00008683,USR007230,MINDGUARD,active,2025-10-25T22:00:00,
ENR00008684,USR007231,MINDGUARD,active,2026-02-11T05:00:00,
ENR00008685,USR007231,HEALTH_RESERVE,active,2026-02-07T03:00:00,
ENR00008686,USR007232,HEALTH_RESERVE,active,2026-01-22T04:00:00,
ENR00008687,USR007233,MINDGUARD,active,2025-10-03T07:00:00,
ENR00008688,USR007233,HEALTH_RESERVE,active,2025-09-28T01:00:00,
ENR00008689,USR007234,MINDGUARD,active,2025-12-28T01:00:00,
ENR00008690,USR007235,MINDGUARD,active,2025-12-11T00:00:00,
ENR00008691,USR007236,MINDGUARD,active,2025-12-19T04:00:00,
ENR00008692,USR007237,MINDGUARD,active,2026-01-23T15:00:00,
ENR00008693,USR007238,MINDGUARD,active,2025-11-23T08:00:00,
ENR00008694,USR007239,MINDGUARD,active,2025-12-05T06:00:00,
ENR00008695,USR007239,HEALTH_RESERVE,active,2025-11-28T14:00:00,
ENR00008696,USR007240,MINDGUARD,active,2026-01-09T15:00:00,
ENR00008697,USR007240,HEALTH_RESERVE,active,2026-01-07T08:00:00,
ENR00008698,USR007241,MINDGUARD,active,2026-01-08T07:00:00,
ENR00008699,USR007241,HEALTH_RESERVE,active,2026-01-15T09:00:00,
ENR00008700,USR007242,MINDGUARD,active,2026-02-01T12:00:00,
ENR00008701,USR007243,MINDGUARD,active,2026-01-11T11:00:00,
ENR00008702,USR007244,MINDGUARD,active,2025-11-30T12:00:00,
ENR00008703,USR007244,HEALTH_RESERVE,active,2025-11-29T12:00:00,
ENR00008704,USR007245,MINDGUARD,active,2025-12-04T02:00:00,
ENR00008705,USR007246,MINDGUARD,active,2025-12-17T16:00:00,
ENR00008706,USR007247,MINDGUARD,active,2026-01-20T11:00:00,
ENR00008707,USR007248,MINDGUARD,active,2025-12-17T20:00:00,
ENR00008708,USR007249,HEALTH_RESERVE,active,2025-10-20T21:00:00,
ENR00008709,USR007250,MINDGUARD,active,2025-11-16T00:00:00,
ENR00008710,USR007251,MINDGUARD,active,2025-12-16T00:00:00,
ENR00008711,USR007252,MINDGUARD,active,2026-02-19T23:00:00,
ENR00008712,USR007253,MINDGUARD,active,2026-02-11T15:00:00,
ENR00008713,USR007254,MINDGUARD,active,2026-02-04T15:00:00,
ENR00008714,USR007255,HEALTH_RESERVE,active,2026-02-18T21:00:00,
ENR00008715,USR007256,MINDGUARD,active,2026-01-09T16:00:00,
ENR00008716,USR007257,MINDGUARD,active,2025-11-01T21:00:00,
ENR00008717,USR007258,MINDGUARD,active,2026-01-10T07:00:00,
ENR00008718,USR007259,MINDGUARD,active,2025-11-28T19:00:00,
ENR00008719,USR007259,HEALTH_RESERVE,active,2025-12-05T22:00:00,
ENR00008720,USR007260,MINDGUARD,active,2025-10-23T21:00:00,
ENR00008721,USR007260,HEALTH_RESERVE,active,2025-10-24T21:00:00,
ENR00008722,USR007261,MINDGUARD,active,2025-11-01T15:00:00,
ENR00008723,USR007262,HEALTH_RESERVE,active,2025-12-12T11:00:00,
ENR00008724,USR007263,MINDGUARD,active,2025-12-30T02:00:00,
ENR00008725,USR007264,MINDGUARD,active,2026-02-10T01:00:00,
ENR00008726,USR007264,HEALTH_RESERVE,active,2026-02-10T23:00:00,
ENR00008727,USR007265,HEALTH_RESERVE,active,2025-11-15T02:00:00,
ENR00008728,USR007266,MINDGUARD,active,2025-12-05T14:00:00,
ENR00008729,USR007267,MINDGUARD,active,2025-12-10T01:00:00,
ENR00008730,USR007268,MINDGUARD,active,2026-01-19T15:00:00,
ENR00008731,USR007269,MINDGUARD,active,2025-12-20T01:00:00,
ENR00008732,USR007269,HEALTH_RESERVE,active,2025-12-18T03:00:00,
ENR00008733,USR007270,MINDGUARD,active,2025-12-29T14:00:00,
ENR00008734,USR007271,HEALTH_RESERVE,active,2025-10-31T15:00:00,
ENR00008735,USR007272,HEALTH_RESERVE,active,2025-11-08T00:00:00,
ENR00008736,USR007273,MINDGUARD,active,2026-02-03T14:00:00,
ENR00008737,USR007274,HEALTH_RESERVE,active,2025-11-25T01:00:00,
ENR00008738,USR007275,HEALTH_RESERVE,active,2025-11-26T16:00:00,
ENR00008739,USR007276,MINDGUARD,active,2025-12-17T01:00:00,
ENR00008740,USR007277,MINDGUARD,active,2025-12-08T18:00:00,
ENR00008741,USR007277,HEALTH_RESERVE,active,2025-11-28T09:00:00,
ENR00008742,USR007278,HEALTH_RESERVE,active,2025-12-25T00:00:00,
ENR00008743,USR007279,MINDGUARD,active,2025-11-11T16:00:00,
ENR00008744,USR007280,MINDGUARD,active,2026-02-11T00:00:00,
ENR00008745,USR007280,HEALTH_RESERVE,active,2026-02-12T19:00:00,
ENR00008746,USR007281,HEALTH_RESERVE,active,2026-01-06T02:00:00,
ENR00008747,USR007282,MINDGUARD,active,2025-10-23T09:00:00,
ENR00008748,USR007283,MINDGUARD,active,2026-02-13T08:00:00,
ENR00008749,USR007284,HEALTH_RESERVE,active,2026-02-11T09:00:00,
ENR00008750,USR007285,MINDGUARD,active,2026-01-12T10:00:00,
ENR00008751,USR007286,MINDGUARD,active,2025-12-21T09:00:00,
ENR00008752,USR007287,MINDGUARD,active,2026-01-22T04:00:00,
ENR00008753,USR007287,HEALTH_RESERVE,active,2026-01-24T05:00:00,
ENR00008754,USR007288,HEALTH_RESERVE,active,2025-12-06T09:00:00,
ENR00008755,USR007289,MINDGUARD,active,2025-10-20T14:00:00,
ENR00008756,USR007290,MINDGUARD,active,2025-11-23T12:00:00,
ENR00008757,USR007290,HEALTH_RESERVE,active,2025-11-19T02:00:00,
ENR00008758,USR007291,MINDGUARD,active,2025-11-30T15:00:00,
ENR00008759,USR007292,MINDGUARD,active,2025-09-18T06:00:00,
ENR00008760,USR007293,HEALTH_RESERVE,active,2025-09-30T12:00:00,
ENR00008761,USR007294,HEALTH_RESERVE,active,2025-11-27T18:00:00,
ENR00008762,USR007295,MINDGUARD,active,2026-02-01T04:00:00,
ENR00008763,USR007295,HEALTH_RESERVE,active,2026-02-06T10:00:00,
ENR00008764,USR007296,MINDGUARD,active,2025-12-20T22:00:00,
ENR00008765,USR007297,HEALTH_RESERVE,active,2025-10-15T11:00:00,
ENR00008766,USR007298,MINDGUARD,active,2025-12-06T12:00:00,
ENR00008767,USR007298,HEALTH_RESERVE,active,2025-12-08T14:00:00,
ENR00008768,USR007299,HEALTH_RESERVE,active,2026-02-15T07:00:00,
ENR00008769,USR007300,MINDGUARD,active,2026-02-11T11:00:00,
ENR00008770,USR007301,MINDGUARD,active,2025-11-05T06:00:00,
ENR00008771,USR007302,HEALTH_RESERVE,active,2026-02-03T19:00:00,
ENR00008772,USR007303,MINDGUARD,active,2025-12-18T02:00:00,
ENR00008773,USR007304,MINDGUARD,active,2025-10-11T23:00:00,
ENR00008774,USR007304,HEALTH_RESERVE,active,2025-10-17T20:00:00,
ENR00008775,USR007305,MINDGUARD,active,2025-11-06T00:00:00,
ENR00008776,USR007306,MINDGUARD,active,2025-12-22T19:00:00,
ENR00008777,USR007307,MINDGUARD,active,2026-02-05T20:00:00,
ENR00008778,USR007308,MINDGUARD,active,2025-10-14T08:00:00,
ENR00008779,USR007308,HEALTH_RESERVE,active,2025-10-14T08:00:00,
ENR00008780,USR007309,MINDGUARD,active,2025-10-08T07:00:00,
ENR00008781,USR007310,MINDGUARD,active,2025-09-25T00:00:00,
ENR00008782,USR007311,MINDGUARD,active,2025-11-19T09:00:00,
ENR00008783,USR007312,MINDGUARD,active,2026-01-31T03:00:00,
ENR00008784,USR007312,HEALTH_RESERVE,active,2026-01-30T05:00:00,
ENR00008785,USR007313,MINDGUARD,active,2025-09-21T00:00:00,
ENR00008786,USR007314,MINDGUARD,active,2025-12-23T10:00:00,
ENR00008787,USR007315,MINDGUARD,active,2025-12-11T22:00:00,
ENR00008788,USR007316,HEALTH_RESERVE,active,2025-10-18T04:00:00,
ENR00008789,USR007317,MINDGUARD,active,2026-01-01T22:00:00,
ENR00008790,USR007317,HEALTH_RESERVE,active,2026-01-04T15:00:00,
ENR00008791,USR007318,MINDGUARD,active,2025-10-18T03:00:00,
ENR00008792,USR007318,HEALTH_RESERVE,active,2025-10-12T16:00:00,
ENR00008793,USR007319,MINDGUARD,active,2026-01-16T08:00:00,
ENR00008794,USR007320,MINDGUARD,active,2026-01-02T08:00:00,
ENR00008795,USR007321,MINDGUARD,active,2025-09-30T18:00:00,
ENR00008796,USR007322,MINDGUARD,active,2025-12-07T21:00:00,
ENR00008797,USR007323,MINDGUARD,active,2025-12-30T10:00:00,
ENR00008798,USR007324,MINDGUARD,active,2025-12-02T23:00:00,
ENR00008799,USR007325,MINDGUARD,active,2025-10-18T06:00:00,
ENR00008800,USR007326,HEALTH_RESERVE,active,2025-11-05T23:00:00,
ENR00008801,USR007327,MINDGUARD,active,2026-01-18T08:00:00,
ENR00008802,USR007328,MINDGUARD,active,2025-12-08T00:00:00,
ENR00008803,USR007329,MINDGUARD,active,2025-10-07T11:00:00,
ENR00008804,USR007330,MINDGUARD,active,2025-09-29T11:00:00,
ENR00008805,USR007331,MINDGUARD,active,2026-01-08T09:00:00,
ENR00008806,USR007332,MINDGUARD,active,2025-11-15T14:00:00,
ENR00008807,USR007333,HEALTH_RESERVE,active,2025-11-23T22:00:00,
ENR00008808,USR007334,MINDGUARD,discontinued,2025-12-21T02:00:00,2026-06-02T02:31:00
ENR00008809,USR007335,MINDGUARD,discontinued,2026-01-28T12:00:00,2026-08-01T12:54:00
ENR00008810,USR007336,MINDGUARD,active,2025-10-05T19:00:00,
ENR00008811,USR007336,HEALTH_RESERVE,active,2025-10-14T11:00:00,
ENR00008812,USR007337,MINDGUARD,active,2025-10-27T19:00:00,
ENR00008813,USR007338,HEALTH_RESERVE,active,2025-12-16T14:00:00,
ENR00008814,USR007339,MINDGUARD,active,2026-02-19T00:00:00,
ENR00008815,USR007339,HEALTH_RESERVE,active,2026-02-16T22:00:00,
ENR00008816,USR007340,MINDGUARD,active,2025-12-16T07:00:00,
ENR00008817,USR007341,MINDGUARD,active,2025-09-30T18:00:00,
ENR00008818,USR007342,MINDGUARD,active,2026-01-09T06:00:00,
ENR00008819,USR007342,HEALTH_RESERVE,active,2026-01-03T17:00:00,
ENR00008820,USR007343,MINDGUARD,active,2025-10-26T17:00:00,
ENR00008821,USR007344,MINDGUARD,active,2026-01-16T22:00:00,
ENR00008822,USR007344,HEALTH_RESERVE,active,2026-01-04T14:00:00,
ENR00008823,USR007345,MINDGUARD,active,2025-10-18T01:00:00,
ENR00008824,USR007345,HEALTH_RESERVE,active,2025-10-21T05:00:00,
ENR00008825,USR007346,MINDGUARD,active,2025-10-03T08:00:00,
ENR00008826,USR007347,MINDGUARD,active,2025-09-21T22:00:00,
ENR00008827,USR007348,HEALTH_RESERVE,active,2025-10-01T00:00:00,
ENR00008828,USR007349,MINDGUARD,active,2025-12-17T02:00:00,
ENR00008829,USR007350,MINDGUARD,active,2025-10-30T11:00:00,
ENR00008830,USR007351,MINDGUARD,active,2025-10-26T23:00:00,
ENR00008831,USR007352,MINDGUARD,active,2026-01-17T04:00:00,
ENR00008832,USR007353,MINDGUARD,active,2026-01-10T18:00:00,
ENR00008833,USR007354,HEALTH_RESERVE,active,2026-02-06T17:00:00,
ENR00008834,USR007355,MINDGUARD,active,2026-01-14T11:00:00,
ENR00008835,USR007356,MINDGUARD,active,2026-01-26T16:00:00,
ENR00008836,USR007357,HEALTH_RESERVE,active,2025-11-17T04:00:00,
ENR00008837,USR007358,MINDGUARD,active,2026-02-11T09:00:00,
ENR00008838,USR007359,MINDGUARD,active,2026-01-29T05:00:00,
ENR00008839,USR007360,HEALTH_RESERVE,active,2026-02-11T19:00:00,
ENR00008840,USR007361,MINDGUARD,active,2025-12-09T00:00:00,
ENR00008841,USR007362,HEALTH_RESERVE,active,2025-09-29T06:00:00,
ENR00008842,USR007363,MINDGUARD,active,2026-02-20T15:00:00,
ENR00008843,USR007363,HEALTH_RESERVE,active,2026-02-24T10:00:00,
ENR00008844,USR007364,MINDGUARD,active,2025-10-23T18:00:00,
ENR00008845,USR007364,HEALTH_RESERVE,active,2025-10-17T19:00:00,
ENR00008846,USR007365,MINDGUARD,active,2025-12-27T11:00:00,
ENR00008847,USR007365,HEALTH_RESERVE,active,2025-12-30T18:00:00,
ENR00008848,USR007366,MINDGUARD,active,2025-11-26T23:00:00,
ENR00008849,USR007367,HEALTH_RESERVE,active,2025-11-03T15:00:00,
ENR00008850,USR007368,MINDGUARD,active,2025-11-26T04:00:00,
ENR00008851,USR007369,MINDGUARD,active,2025-11-15T01:00:00,
ENR00008852,USR007370,MINDGUARD,active,2025-11-29T04:00:00,
ENR00008853,USR007371,MINDGUARD,active,2025-09-22T16:00:00,
ENR00008854,USR007371,HEALTH_RESERVE,active,2025-09-28T19:00:00,
ENR00008855,USR007372,MINDGUARD,active,2025-11-02T22:00:00,
ENR00008856,USR007373,HEALTH_RESERVE,active,2025-10-20T05:00:00,
ENR00008857,USR007374,MINDGUARD,active,2025-10-09T09:00:00,
ENR00008858,USR007374,HEALTH_RESERVE,active,2025-10-09T05:00:00,
ENR00008859,USR007375,HEALTH_RESERVE,active,2025-10-25T18:00:00,
ENR00008860,USR007376,MINDGUARD,active,2026-02-13T21:00:00,
ENR00008861,USR007377,MINDGUARD,active,2026-02-14T04:00:00,
ENR00008862,USR007378,HEALTH_RESERVE,active,2025-11-10T21:00:00,
ENR00008863,USR007379,MINDGUARD,active,2025-12-27T05:00:00,
ENR00008864,USR007379,HEALTH_RESERVE,active,2026-01-01T01:00:00,
ENR00008865,USR007380,MINDGUARD,active,2026-01-31T14:00:00,
ENR00008866,USR007381,MINDGUARD,active,2025-12-19T06:00:00,
ENR00008867,USR007382,MINDGUARD,active,2025-12-25T11:00:00,
ENR00008868,USR007383,HEALTH_RESERVE,active,2025-11-11T08:00:00,
ENR00008869,USR007384,MINDGUARD,active,2026-01-18T08:00:00,
ENR00008870,USR007385,MINDGUARD,active,2025-11-29T08:00:00,
ENR00008871,USR007385,HEALTH_RESERVE,active,2025-12-06T11:00:00,
ENR00008872,USR007386,MINDGUARD,active,2025-10-28T03:00:00,
ENR00008873,USR007386,HEALTH_RESERVE,active,2025-10-14T20:00:00,
ENR00008874,USR007387,MINDGUARD,active,2025-09-24T09:00:00,
ENR00008875,USR007388,MINDGUARD,active,2025-11-25T17:00:00,
ENR00008876,USR007389,HEALTH_RESERVE,active,2026-01-30T21:00:00,
ENR00008877,USR007390,MINDGUARD,active,2025-10-05T09:00:00,
ENR00008878,USR007391,MINDGUARD,active,2025-12-21T21:00:00,
ENR00008879,USR007392,HEALTH_RESERVE,active,2026-01-20T06:00:00,
ENR00008880,USR007393,HEALTH_RESERVE,active,2026-02-06T19:00:00,
ENR00008881,USR007394,MINDGUARD,active,2025-11-06T13:00:00,
ENR00008882,USR007394,HEALTH_RESERVE,active,2025-11-03T15:00:00,
ENR00008883,USR007395,MINDGUARD,active,2025-11-11T00:00:00,
ENR00008884,USR007396,MINDGUARD,active,2025-12-24T17:00:00,
ENR00008885,USR007396,HEALTH_RESERVE,active,2025-12-20T17:00:00,
ENR00008886,USR007397,MINDGUARD,active,2025-12-01T21:00:00,
ENR00008887,USR007398,MINDGUARD,active,2025-12-23T14:00:00,
ENR00008888,USR007399,HEALTH_RESERVE,active,2025-10-01T20:00:00,
ENR00008889,USR007400,MINDGUARD,active,2025-10-14T22:00:00,
ENR00008890,USR007400,HEALTH_RESERVE,active,2025-10-16T17:00:00,
ENR00008891,USR007401,MINDGUARD,active,2025-12-30T00:00:00,
ENR00008892,USR007401,HEALTH_RESERVE,active,2026-01-12T06:00:00,
ENR00008893,USR007402,MINDGUARD,active,2025-10-15T18:00:00,
ENR00008894,USR007403,MINDGUARD,active,2025-11-14T17:00:00,
ENR00008895,USR007404,MINDGUARD,active,2025-10-09T20:00:00,
ENR00008896,USR007405,MINDGUARD,active,2026-02-01T18:00:00,
ENR00008897,USR007406,MINDGUARD,active,2025-12-23T05:00:00,
ENR00008898,USR007407,HEALTH_RESERVE,active,2025-10-22T18:00:00,
ENR00008899,USR007408,HEALTH_RESERVE,active,2026-01-15T10:00:00,
ENR00008900,USR007409,MINDGUARD,active,2026-01-09T02:00:00,
ENR00008901,USR007410,MINDGUARD,active,2025-12-10T11:00:00,
ENR00008902,USR007410,HEALTH_RESERVE,active,2025-12-17T12:00:00,
ENR00008903,USR007411,MINDGUARD,active,2025-09-25T08:00:00,
ENR00008904,USR007412,MINDGUARD,active,2025-12-27T20:00:00,
ENR00008905,USR007413,HEALTH_RESERVE,active,2025-10-26T07:00:00,
ENR00008906,USR007414,MINDGUARD,active,2025-10-11T06:00:00,
ENR00008907,USR007415,MINDGUARD,active,2025-12-03T03:00:00,
ENR00008908,USR007415,HEALTH_RESERVE,active,2025-12-01T17:00:00,
ENR00008909,USR007416,MINDGUARD,discontinued,2025-11-10T09:00:00,2026-07-29T10:20:00
ENR00008910,USR007417,HEALTH_RESERVE,active,2025-12-22T05:00:00,
ENR00008911,USR007418,MINDGUARD,active,2026-01-09T00:00:00,
ENR00008912,USR007418,HEALTH_RESERVE,active,2026-01-14T04:00:00,
ENR00008913,USR007419,HEALTH_RESERVE,active,2025-11-27T09:00:00,
ENR00008914,USR007420,MINDGUARD,active,2025-10-15T07:00:00,
ENR00008915,USR007420,HEALTH_RESERVE,active,2025-10-17T07:00:00,
ENR00008916,USR007421,MINDGUARD,active,2025-11-14T15:00:00,
ENR00008917,USR007421,HEALTH_RESERVE,active,2025-11-23T14:00:00,
ENR00008918,USR007422,MINDGUARD,active,2025-10-26T16:00:00,
ENR00008919,USR007423,MINDGUARD,active,2025-10-31T15:00:00,
ENR00008920,USR007424,MINDGUARD,active,2025-11-17T09:00:00,
ENR00008921,USR007425,HEALTH_RESERVE,active,2025-10-07T14:00:00,
ENR00008922,USR007426,MINDGUARD,active,2026-01-30T09:00:00,
ENR00008923,USR007427,MINDGUARD,active,2025-10-14T19:00:00,
ENR00008924,USR007428,MINDGUARD,active,2025-12-15T02:00:00,
ENR00008925,USR007429,MINDGUARD,active,2025-10-18T00:00:00,
ENR00008926,USR007430,MINDGUARD,active,2025-12-04T12:00:00,
ENR00008927,USR007430,HEALTH_RESERVE,active,2025-12-09T17:00:00,
ENR00008928,USR007431,HEALTH_RESERVE,active,2026-01-21T03:00:00,
