run_id,user_id,product_code,triggered_at,trigger_type,model_or_rule_version,input_start_date,input_end_date,run_status
RUN00005144,USR007640,MINDGUARD,2026-07-31T17:00:00,new_data,RULE_MG_V0.1,2025-11-25T17:00:00,2026-07-31T17:00:00,completed
RUN00005145,USR007641,MINDGUARD,2026-07-06T11:00:00,new_data,RULE_MG_V0.1,2025-10-01T11:00:00,2026-07-06T11:00:00,completed
RUN00005146,USR007642,MINDGUARD,2026-06-13T12:00:00,new_data,RULE_MG_V0.1,2026-01-11T12:00:00,2026-06-13T12:00:00,completed
RUN00005147,USR007645,MINDGUARD,2026-05-01T16:00:00,new_data,RULE_MG_V0.1,2026-01-09T16:00:00,2026-05-01T16:00:00,completed
RUN00005148,USR007645,HEALTH_RESERVE,2026-08-04T12:00:00,new_data,RULE_HR_V0.1,2026-01-12T12:00:00,2026-08-04T12:00:00,completed
RUN00005149,USR007650,MINDGUARD,2026-05-04T02:00:00,new_data,RULE_MG_V0.1,2025-10-28T02:00:00,2026-05-04T02:00:00,completed
RUN00005150,USR007651,MINDGUARD,2026-06-24T22:00:00,new_data,RULE_MG_V0.1,2026-01-14T22:00:00,2026-06-24T22:00:00,completed
RUN00005151,USR007653,MINDGUARD,2026-06-09T22:00:00,new_data,RULE_MG_V0.1,2026-01-16T22:00:00,2026-06-09T22:00:00,completed
RUN00005152,USR007654,MINDGUARD,2026-05-22T20:00:00,new_data,RULE_MG_V0.1,2025-10-26T20:00:00,2026-05-22T20:00:00,completed
RUN00005153,USR007655,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2025-12-28T05:00:00,2026-09-14T12:00:00,completed
RUN00005154,USR007656,HEALTH_RESERVE,2026-04-03T11:00:00,new_data,RULE_HR_V0.1,2025-10-20T11:00:00,2026-04-03T11:00:00,completed
RUN00005155,USR007658,MINDGUARD,2026-07-26T02:00:00,new_data,RULE_MG_V0.1,2025-10-25T02:00:00,2026-07-26T02:00:00,completed
RUN00005156,USR007659,MINDGUARD,2026-06-02T04:00:00,new_data,RULE_MG_V0.1,2025-12-11T04:00:00,2026-06-02T04:00:00,completed
RUN00005157,USR007660,HEALTH_RESERVE,2026-09-14T12:00:00,new_data,RULE_HR_V0.1,2026-02-05T05:00:00,2026-09-14T12:00:00,completed
RUN00005158,USR007662,MINDGUARD,2026-01-29T16:00:00,new_data,RULE_MG_V0.1,2025-10-30T16:00:00,2026-01-29T16:00:00,completed
RUN00005159,USR007663,MINDGUARD,2026-07-14T11:00:00,new_data,RULE_MG_V0.1,2026-02-08T11:00:00,2026-07-14T11:00:00,completed
RUN00005160,USR007664,HEALTH_RESERVE,2026-09-14T12:00:00,new_data,RULE_HR_V0.1,2026-02-08T21:00:00,2026-09-14T12:00:00,completed
RUN00005161,USR007665,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2026-02-16T20:00:00,2026-09-14T12:00:00,completed
RUN00005162,USR007666,HEALTH_RESERVE,2026-08-16T05:00:00,new_data,RULE_HR_V0.1,2025-11-16T05:00:00,2026-08-16T05:00:00,completed
RUN00005163,USR007667,MINDGUARD,2026-07-05T12:00:00,new_data,RULE_MG_V0.1,2025-09-27T12:00:00,2026-07-05T12:00:00,completed
RUN00005164,USR007668,MINDGUARD,2026-04-07T13:00:00,new_data,RULE_MG_V0.1,2025-11-15T13:00:00,2026-04-07T13:00:00,completed
RUN00005165,USR007669,MINDGUARD,2026-04-28T15:00:00,new_data,RULE_MG_V0.1,2025-11-21T15:00:00,2026-04-28T15:00:00,completed
RUN00005166,USR007670,MINDGUARD,2026-09-10T08:00:00,new_data,RULE_MG_V0.1,2026-01-27T08:00:00,2026-09-10T08:00:00,completed
RUN00005167,USR007670,HEALTH_RESERVE,2026-06-30T09:00:00,new_data,RULE_HR_V0.1,2026-01-24T09:00:00,2026-06-30T09:00:00,completed
RUN00005168,USR007673,HEALTH_RESERVE,2026-06-25T07:00:00,new_data,RULE_HR_V0.1,2025-11-09T07:00:00,2026-06-25T07:00:00,completed
RUN00005169,USR007677,HEALTH_RESERVE,2026-07-09T04:00:00,new_data,RULE_HR_V0.1,2025-09-29T04:00:00,2026-07-09T04:00:00,completed
RUN00005170,USR007679,MINDGUARD,2026-06-29T12:00:00,new_data,RULE_MG_V0.1,2026-01-11T12:00:00,2026-06-29T12:00:00,completed
RUN00005171,USR007681,HEALTH_RESERVE,2026-01-27T01:00:00,new_data,RULE_HR_V0.1,2025-09-28T01:00:00,2026-01-27T01:00:00,completed
RUN00005172,USR007684,HEALTH_RESERVE,2026-09-05T15:00:00,new_data,RULE_HR_V0.1,2026-01-06T15:00:00,2026-09-05T15:00:00,completed
RUN00005173,USR007685,HEALTH_RESERVE,2026-08-18T02:00:00,new_data,RULE_HR_V0.1,2026-02-12T02:00:00,2026-08-18T02:00:00,completed
RUN00005174,USR007686,MINDGUARD,2026-04-11T18:00:00,new_data,RULE_MG_V0.1,2025-11-27T18:00:00,2026-04-11T18:00:00,completed
RUN00005175,USR007687,HEALTH_RESERVE,2026-02-18T19:00:00,new_data,RULE_HR_V0.1,2025-10-06T19:00:00,2026-02-18T19:00:00,completed
RUN00005176,USR007688,MINDGUARD,2026-07-10T17:00:00,new_data,RULE_MG_V0.1,2026-01-11T17:00:00,2026-07-10T17:00:00,completed
RUN00005177,USR007690,MINDGUARD,2026-04-02T23:00:00,new_data,RULE_MG_V0.1,2025-11-12T23:00:00,2026-04-02T23:00:00,completed
RUN00005178,USR007691,MINDGUARD,2026-08-30T13:00:00,new_data,RULE_MG_V0.1,2025-11-12T13:00:00,2026-08-30T13:00:00,completed
RUN00005179,USR007693,HEALTH_RESERVE,2026-09-14T12:00:00,new_data,RULE_HR_V0.1,2025-12-24T13:00:00,2026-09-14T12:00:00,completed
RUN00005180,USR007694,MINDGUARD,2026-06-03T14:00:00,new_data,RULE_MG_V0.1,2026-01-14T14:00:00,2026-06-03T14:00:00,completed
RUN00005181,USR007695,MINDGUARD,2026-07-15T08:00:00,new_data,RULE_MG_V0.1,2026-01-31T08:00:00,2026-07-15T08:00:00,completed
RUN00005182,USR007697,HEALTH_RESERVE,2026-04-04T09:00:00,new_data,RULE_HR_V0.1,2025-10-31T09:00:00,2026-04-04T09:00:00,completed
RUN00005183,USR007698,MINDGUARD,2026-09-09T19:00:00,new_data,RULE_MG_V0.1,2026-01-21T19:00:00,2026-09-09T19:00:00,completed
RUN00005184,USR007701,MINDGUARD,2026-08-21T12:00:00,new_data,RULE_MG_V0.1,2026-02-02T12:00:00,2026-08-21T12:00:00,completed
RUN00005185,USR007703,MINDGUARD,2026-04-08T00:00:00,new_data,RULE_MG_V0.1,2025-11-23T00:00:00,2026-04-08T00:00:00,completed
RUN00005186,USR007704,MINDGUARD,2026-02-08T05:00:00,new_data,RULE_MG_V0.1,2025-10-04T05:00:00,2026-02-08T05:00:00,completed
RUN00005187,USR007704,HEALTH_RESERVE,2026-01-26T04:00:00,new_data,RULE_HR_V0.1,2025-10-05T04:00:00,2026-01-26T04:00:00,completed
RUN00005188,USR007705,MINDGUARD,2026-07-16T21:00:00,new_data,RULE_MG_V0.1,2025-10-16T21:00:00,2026-07-16T21:00:00,completed
RUN00005189,USR007705,HEALTH_RESERVE,2026-08-07T21:00:00,new_data,RULE_HR_V0.1,2025-10-21T21:00:00,2026-08-07T21:00:00,completed
RUN00005190,USR007707,HEALTH_RESERVE,2026-04-19T02:00:00,new_data,RULE_HR_V0.1,2025-11-21T02:00:00,2026-04-19T02:00:00,completed
RUN00005191,USR007709,MINDGUARD,2026-05-14T21:00:00,new_data,RULE_MG_V0.1,2025-10-07T21:00:00,2026-05-14T21:00:00,completed
RUN00005192,USR007709,HEALTH_RESERVE,2026-06-06T22:00:00,new_data,RULE_HR_V0.1,2025-09-27T22:00:00,2026-06-06T22:00:00,completed
RUN00005193,USR007711,MINDGUARD,2026-05-09T11:00:00,new_data,RULE_MG_V0.1,2025-11-09T11:00:00,2026-05-09T11:00:00,completed
RUN00005194,USR007712,MINDGUARD,2026-03-27T00:00:00,new_data,RULE_MG_V0.1,2025-10-10T00:00:00,2026-03-27T00:00:00,completed
RUN00005195,USR007713,MINDGUARD,2026-05-08T22:00:00,new_data,RULE_MG_V0.1,2025-12-26T22:00:00,2026-05-08T22:00:00,completed
RUN00005196,USR007714,HEALTH_RESERVE,2026-09-14T12:00:00,new_data,RULE_HR_V0.1,2026-01-02T00:00:00,2026-09-14T12:00:00,completed
RUN00005197,USR007715,MINDGUARD,2026-06-02T23:00:00,new_data,RULE_MG_V0.1,2025-10-21T23:00:00,2026-06-02T23:00:00,completed
RUN00005198,USR007716,MINDGUARD,2026-02-18T13:00:00,new_data,RULE_MG_V0.1,2025-10-08T13:00:00,2026-02-18T13:00:00,completed
RUN00005199,USR007716,HEALTH_RESERVE,2026-07-28T18:00:00,new_data,RULE_HR_V0.1,2025-10-12T18:00:00,2026-07-28T18:00:00,completed
RUN00005200,USR007718,MINDGUARD,2026-06-14T02:00:00,new_data,RULE_MG_V0.1,2026-02-16T02:00:00,2026-06-14T02:00:00,completed
RUN00005201,USR007720,MINDGUARD,2026-03-05T23:00:00,new_data,RULE_MG_V0.1,2025-09-25T23:00:00,2026-03-05T23:00:00,completed
RUN00005202,USR007721,MINDGUARD,2026-04-14T23:00:00,new_data,RULE_MG_V0.1,2025-11-30T23:00:00,2026-04-14T23:00:00,completed
RUN00005203,USR007721,HEALTH_RESERVE,2026-03-08T22:00:00,new_data,RULE_HR_V0.1,2025-11-28T22:00:00,2026-03-08T22:00:00,completed
RUN00005204,USR007723,MINDGUARD,2026-07-23T15:00:00,new_data,RULE_MG_V0.1,2026-01-25T15:00:00,2026-07-23T15:00:00,completed
RUN00005205,USR007727,HEALTH_RESERVE,2026-02-09T08:00:00,new_data,RULE_HR_V0.1,2025-09-30T08:00:00,2026-02-09T08:00:00,completed
RUN00005206,USR007728,MINDGUARD,2026-07-20T20:00:00,new_data,RULE_MG_V0.1,2026-01-23T20:00:00,2026-07-20T20:00:00,completed
RUN00005207,USR007730,HEALTH_RESERVE,2026-09-14T12:00:00,new_data,RULE_HR_V0.1,2026-01-26T08:00:00,2026-09-14T12:00:00,completed
RUN00005208,USR007734,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2025-12-31T08:00:00,2026-09-14T12:00:00,completed
RUN00005209,USR007735,HEALTH_RESERVE,2026-06-22T05:00:00,new_data,RULE_HR_V0.1,2025-12-17T05:00:00,2026-06-22T05:00:00,completed
RUN00005210,USR007737,HEALTH_RESERVE,2026-06-05T19:00:00,new_data,RULE_HR_V0.1,2026-02-18T19:00:00,2026-06-05T19:00:00,completed
RUN00005211,USR007738,MINDGUARD,2026-05-28T05:00:00,new_data,RULE_MG_V0.1,2025-12-26T05:00:00,2026-05-28T05:00:00,completed
RUN00005212,USR007743,HEALTH_RESERVE,2026-09-04T14:00:00,new_data,RULE_HR_V0.1,2026-01-03T14:00:00,2026-09-04T14:00:00,completed
RUN00005213,USR007745,MINDGUARD,2026-09-09T06:00:00,new_data,RULE_MG_V0.1,2025-12-15T06:00:00,2026-09-09T06:00:00,completed
RUN00005214,USR007746,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2026-01-21T08:00:00,2026-09-14T12:00:00,completed
RUN00005215,USR007748,MINDGUARD,2026-03-22T04:00:00,new_data,RULE_MG_V0.1,2025-11-21T04:00:00,2026-03-22T04:00:00,completed
RUN00005216,USR007750,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2026-01-26T06:00:00,2026-09-14T12:00:00,completed
RUN00005217,USR007751,MINDGUARD,2026-06-28T12:00:00,new_data,RULE_MG_V0.1,2025-10-19T12:00:00,2026-06-28T12:00:00,completed
RUN00005218,USR007752,MINDGUARD,2026-09-10T10:00:00,new_data,RULE_MG_V0.1,2026-01-02T10:00:00,2026-09-10T10:00:00,completed
RUN00005219,USR007753,MINDGUARD,2026-08-16T12:00:00,new_data,RULE_MG_V0.1,2026-01-12T12:00:00,2026-08-16T12:00:00,completed
RUN00005220,USR007754,HEALTH_RESERVE,2026-07-28T10:00:00,new_data,RULE_HR_V0.1,2025-12-23T10:00:00,2026-07-28T10:00:00,completed
RUN00005221,USR007756,MINDGUARD,2026-06-20T12:00:00,new_data,RULE_MG_V0.1,2025-11-06T12:00:00,2026-06-20T12:00:00,completed
RUN00005222,USR007758,MINDGUARD,2025-12-30T06:00:00,new_data,RULE_MG_V0.1,2025-10-01T06:00:00,2025-12-30T06:00:00,completed
RUN00005223,USR007759,MINDGUARD,2026-05-05T20:00:00,new_data,RULE_MG_V0.1,2025-09-27T20:00:00,2026-05-05T20:00:00,completed
RUN00005224,USR007760,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2026-01-25T20:00:00,2026-09-14T12:00:00,completed
RUN00005225,USR007761,MINDGUARD,2026-05-23T22:00:00,new_data,RULE_MG_V0.1,2026-01-06T22:00:00,2026-05-23T22:00:00,completed
RUN00005226,USR007761,HEALTH_RESERVE,2026-07-06T19:00:00,new_data,RULE_HR_V0.1,2026-01-08T19:00:00,2026-07-06T19:00:00,completed
RUN00005227,USR007762,HEALTH_RESERVE,2026-06-27T01:00:00,new_data,RULE_HR_V0.1,2025-12-08T01:00:00,2026-06-27T01:00:00,completed
RUN00005228,USR007763,HEALTH_RESERVE,2026-07-01T19:00:00,new_data,RULE_HR_V0.1,2025-12-05T19:00:00,2026-07-01T19:00:00,completed
RUN00005229,USR007764,MINDGUARD,2026-04-02T01:00:00,new_data,RULE_MG_V0.1,2025-12-12T01:00:00,2026-04-02T01:00:00,completed
RUN00005230,USR007765,MINDGUARD,2026-04-09T19:00:00,new_data,RULE_MG_V0.1,2025-12-29T19:00:00,2026-04-09T19:00:00,completed
RUN00005231,USR007766,HEALTH_RESERVE,2026-06-30T16:00:00,new_data,RULE_HR_V0.1,2026-02-01T16:00:00,2026-06-30T16:00:00,completed
RUN00005232,USR007768,MINDGUARD,2026-04-12T16:00:00,new_data,RULE_MG_V0.1,2025-10-18T16:00:00,2026-04-12T16:00:00,completed
RUN00005233,USR007771,MINDGUARD,2026-05-10T03:00:00,new_data,RULE_MG_V0.1,2025-12-09T03:00:00,2026-05-10T03:00:00,completed
RUN00005234,USR007773,HEALTH_RESERVE,2026-02-28T12:00:00,new_data,RULE_HR_V0.1,2025-10-13T12:00:00,2026-02-28T12:00:00,completed
RUN00005235,USR007774,MINDGUARD,2026-06-04T03:00:00,new_data,RULE_MG_V0.1,2025-12-17T03:00:00,2026-06-04T03:00:00,completed
RUN00005236,USR007776,MINDGUARD,2026-09-12T18:00:00,new_data,RULE_MG_V0.1,2026-01-22T18:00:00,2026-09-12T18:00:00,completed
RUN00005237,USR007777,MINDGUARD,2026-03-25T01:00:00,new_data,RULE_MG_V0.1,2025-10-08T01:00:00,2026-03-25T01:00:00,completed
RUN00005238,USR007779,MINDGUARD,2026-05-29T23:00:00,new_data,RULE_MG_V0.1,2025-10-31T23:00:00,2026-05-29T23:00:00,completed
RUN00005239,USR007780,MINDGUARD,2026-02-16T06:00:00,new_data,RULE_MG_V0.1,2025-10-21T06:00:00,2026-02-16T06:00:00,completed
RUN00005240,USR007784,MINDGUARD,2026-07-18T20:00:00,new_data,RULE_MG_V0.1,2026-01-24T20:00:00,2026-07-18T20:00:00,completed
RUN00005241,USR007785,MINDGUARD,2026-06-02T13:00:00,new_data,RULE_MG_V0.1,2025-12-13T13:00:00,2026-06-02T13:00:00,completed
RUN00005242,USR007787,MINDGUARD,2026-07-07T15:00:00,new_data,RULE_MG_V0.1,2026-02-06T15:00:00,2026-07-07T15:00:00,completed
RUN00005243,USR007788,HEALTH_RESERVE,2026-05-29T10:00:00,new_data,RULE_HR_V0.1,2026-01-05T10:00:00,2026-05-29T10:00:00,completed
RUN00005244,USR007791,MINDGUARD,2026-06-25T22:00:00,new_data,RULE_MG_V0.1,2025-12-26T22:00:00,2026-06-25T22:00:00,completed
RUN00005245,USR007792,HEALTH_RESERVE,2026-04-08T08:00:00,new_data,RULE_HR_V0.1,2025-10-08T08:00:00,2026-04-08T08:00:00,completed
RUN00005246,USR007794,HEALTH_RESERVE,2026-03-24T11:00:00,new_data,RULE_HR_V0.1,2025-10-23T11:00:00,2026-03-24T11:00:00,completed
RUN00005247,USR007795,HEALTH_RESERVE,2026-08-13T18:00:00,new_data,RULE_HR_V0.1,2026-01-14T18:00:00,2026-08-13T18:00:00,completed
RUN00005248,USR007796,MINDGUARD,2026-04-04T21:00:00,new_data,RULE_MG_V0.1,2025-09-19T21:00:00,2026-04-04T21:00:00,completed
RUN00005249,USR007797,MINDGUARD,2026-05-07T23:00:00,new_data,RULE_MG_V0.1,2026-02-01T23:00:00,2026-05-07T23:00:00,completed
RUN00005250,USR007799,HEALTH_RESERVE,2026-09-11T19:00:00,new_data,RULE_HR_V0.1,2025-12-14T19:00:00,2026-09-11T19:00:00,completed
RUN00005251,USR007800,MINDGUARD,2026-07-21T06:00:00,new_data,RULE_MG_V0.1,2025-10-30T06:00:00,2026-07-21T06:00:00,completed
RUN00005252,USR007803,MINDGUARD,2026-02-25T11:00:00,new_data,RULE_MG_V0.1,2025-10-17T11:00:00,2026-02-25T11:00:00,completed
RUN00005253,USR007804,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2026-02-04T01:00:00,2026-09-14T12:00:00,completed
RUN00005254,USR007807,HEALTH_RESERVE,2026-08-02T02:00:00,new_data,RULE_HR_V0.1,2025-12-15T02:00:00,2026-08-02T02:00:00,completed
RUN00005255,USR007808,MINDGUARD,2026-04-20T14:00:00,new_data,RULE_MG_V0.1,2025-12-14T14:00:00,2026-04-20T14:00:00,completed
RUN00005256,USR007809,HEALTH_RESERVE,2026-09-08T13:00:00,new_data,RULE_HR_V0.1,2026-01-28T13:00:00,2026-09-08T13:00:00,completed
RUN00005257,USR007813,MINDGUARD,2026-02-07T03:00:00,new_data,RULE_MG_V0.1,2025-09-21T03:00:00,2026-02-07T03:00:00,completed
RUN00005258,USR007815,HEALTH_RESERVE,2026-07-01T12:00:00,new_data,RULE_HR_V0.1,2026-01-14T12:00:00,2026-07-01T12:00:00,completed
RUN00005259,USR007817,HEALTH_RESERVE,2026-08-30T00:00:00,new_data,RULE_HR_V0.1,2026-01-26T00:00:00,2026-08-30T00:00:00,completed
RUN00005260,USR007818,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2026-02-11T06:00:00,2026-09-14T12:00:00,completed
RUN00005261,USR007819,MINDGUARD,2026-07-14T18:00:00,new_data,RULE_MG_V0.1,2025-10-04T18:00:00,2026-07-14T18:00:00,completed
RUN00005262,USR007820,MINDGUARD,2026-08-12T09:00:00,new_data,RULE_MG_V0.1,2025-11-15T09:00:00,2026-08-12T09:00:00,completed
RUN00005263,USR007821,HEALTH_RESERVE,2026-06-01T20:00:00,new_data,RULE_HR_V0.1,2025-10-02T20:00:00,2026-06-01T20:00:00,completed
RUN00005264,USR007822,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2026-01-01T02:00:00,2026-09-14T12:00:00,completed
RUN00005265,USR007824,MINDGUARD,2026-04-26T04:00:00,new_data,RULE_MG_V0.1,2025-09-25T04:00:00,2026-04-26T04:00:00,completed
RUN00005266,USR007827,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2025-12-29T05:00:00,2026-09-14T12:00:00,completed
RUN00005267,USR007828,HEALTH_RESERVE,2026-03-27T13:00:00,new_data,RULE_HR_V0.1,2025-12-15T13:00:00,2026-03-27T13:00:00,completed
RUN00005268,USR007831,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2026-01-25T06:00:00,2026-09-14T12:00:00,completed
RUN00005269,USR007832,MINDGUARD,2026-07-07T04:00:00,new_data,RULE_MG_V0.1,2026-01-06T04:00:00,2026-07-07T04:00:00,completed
RUN00005270,USR007833,MINDGUARD,2026-08-25T11:00:00,new_data,RULE_MG_V0.1,2026-02-08T11:00:00,2026-08-25T11:00:00,completed
RUN00005271,USR007834,MINDGUARD,2026-01-13T20:00:00,new_data,RULE_MG_V0.1,2025-09-23T20:00:00,2026-01-13T20:00:00,completed
RUN00005272,USR007835,HEALTH_RESERVE,2026-07-31T07:00:00,new_data,RULE_HR_V0.1,2026-02-07T07:00:00,2026-07-31T07:00:00,completed
RUN00005273,USR007836,HEALTH_RESERVE,2026-04-02T19:00:00,new_data,RULE_HR_V0.1,2025-12-11T19:00:00,2026-04-02T19:00:00,completed
RUN00005274,USR007837,HEALTH_RESERVE,2026-06-22T09:00:00,new_data,RULE_HR_V0.1,2025-10-21T09:00:00,2026-06-22T09:00:00,completed
RUN00005275,USR007840,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2026-01-08T11:00:00,2026-09-14T12:00:00,completed
RUN00005276,USR007841,HEALTH_RESERVE,2026-07-29T00:00:00,new_data,RULE_HR_V0.1,2025-12-16T00:00:00,2026-07-29T00:00:00,completed
RUN00005277,USR007843,HEALTH_RESERVE,2026-02-05T04:00:00,new_data,RULE_HR_V0.1,2025-10-17T04:00:00,2026-02-05T04:00:00,completed
RUN00005278,USR007845,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2025-12-17T01:00:00,2026-09-14T12:00:00,completed
RUN00005279,USR007853,MINDGUARD,2026-04-24T06:00:00,new_data,RULE_MG_V0.1,2026-01-18T06:00:00,2026-04-24T06:00:00,completed
RUN00005280,USR007853,HEALTH_RESERVE,2026-08-03T02:00:00,new_data,RULE_HR_V0.1,2026-01-19T02:00:00,2026-08-03T02:00:00,completed
RUN00005281,USR007854,MINDGUARD,2026-08-09T21:00:00,new_data,RULE_MG_V0.1,2026-01-22T21:00:00,2026-08-09T21:00:00,completed
RUN00005282,USR007855,MINDGUARD,2026-03-13T03:00:00,new_data,RULE_MG_V0.1,2025-09-28T03:00:00,2026-03-13T03:00:00,completed
RUN00005283,USR007857,MINDGUARD,2026-07-25T14:00:00,new_data,RULE_MG_V0.1,2026-01-27T14:00:00,2026-07-25T14:00:00,completed
RUN00005284,USR007859,HEALTH_RESERVE,2026-06-29T02:00:00,new_data,RULE_HR_V0.1,2025-12-31T02:00:00,2026-06-29T02:00:00,completed
RUN00005285,USR007861,MINDGUARD,2026-04-28T02:00:00,new_data,RULE_MG_V0.1,2025-12-15T02:00:00,2026-04-28T02:00:00,completed
RUN00005286,USR007863,MINDGUARD,2026-03-30T01:00:00,new_data,RULE_MG_V0.1,2025-11-04T01:00:00,2026-03-30T01:00:00,completed
RUN00005287,USR007865,MINDGUARD,2026-07-08T03:00:00,new_data,RULE_MG_V0.1,2026-01-24T03:00:00,2026-07-08T03:00:00,completed
RUN00005288,USR007866,MINDGUARD,2026-02-11T15:00:00,new_data,RULE_MG_V0.1,2025-10-03T15:00:00,2026-02-11T15:00:00,completed
RUN00005289,USR007867,HEALTH_RESERVE,2026-06-28T06:00:00,new_data,RULE_HR_V0.1,2025-09-26T06:00:00,2026-06-28T06:00:00,completed
RUN00005290,USR007868,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2026-02-19T04:00:00,2026-09-14T12:00:00,completed
RUN00005291,USR007871,HEALTH_RESERVE,2026-03-16T00:00:00,new_data,RULE_HR_V0.1,2025-10-26T00:00:00,2026-03-16T00:00:00,completed
RUN00005292,USR007872,MINDGUARD,2026-06-17T17:00:00,new_data,RULE_MG_V0.1,2025-10-12T17:00:00,2026-06-17T17:00:00,completed
RUN00005293,USR007872,HEALTH_RESERVE,2026-02-11T13:00:00,new_data,RULE_HR_V0.1,2025-10-10T13:00:00,2026-02-11T13:00:00,completed
RUN00005294,USR007873,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2026-02-02T03:00:00,2026-09-14T12:00:00,completed
RUN00005295,USR007874,MINDGUARD,2026-04-29T03:00:00,new_data,RULE_MG_V0.1,2025-11-03T03:00:00,2026-04-29T03:00:00,completed
RUN00005296,USR007875,MINDGUARD,2026-07-09T07:00:00,new_data,RULE_MG_V0.1,2026-01-29T07:00:00,2026-07-09T07:00:00,completed
RUN00005297,USR007877,MINDGUARD,2026-06-22T07:00:00,new_data,RULE_MG_V0.1,2025-11-07T07:00:00,2026-06-22T07:00:00,completed
RUN00005298,USR007878,HEALTH_RESERVE,2026-06-07T07:00:00,new_data,RULE_HR_V0.1,2025-10-19T07:00:00,2026-06-07T07:00:00,completed
RUN00005299,USR007880,HEALTH_RESERVE,2026-08-28T17:00:00,new_data,RULE_HR_V0.1,2026-02-22T17:00:00,2026-08-28T17:00:00,completed
RUN00005300,USR007883,MINDGUARD,2026-07-29T04:00:00,new_data,RULE_MG_V0.1,2026-01-04T04:00:00,2026-07-29T04:00:00,completed
RUN00005301,USR007884,MINDGUARD,2026-07-01T21:00:00,new_data,RULE_MG_V0.1,2025-10-13T21:00:00,2026-07-01T21:00:00,completed
RUN00005302,USR007885,MINDGUARD,2026-07-20T19:00:00,new_data,RULE_MG_V0.1,2025-12-08T19:00:00,2026-07-20T19:00:00,completed
RUN00005303,USR007886,MINDGUARD,2026-03-07T21:00:00,new_data,RULE_MG_V0.1,2025-11-12T21:00:00,2026-03-07T21:00:00,completed
RUN00005304,USR007889,MINDGUARD,2026-09-10T20:00:00,new_data,RULE_MG_V0.1,2026-02-14T20:00:00,2026-09-10T20:00:00,completed
RUN00005305,USR007890,MINDGUARD,2026-07-12T09:00:00,new_data,RULE_MG_V0.1,2025-12-16T09:00:00,2026-07-12T09:00:00,completed
RUN00005306,USR007891,MINDGUARD,2026-09-14T12:00:00,new_data,RULE_MG_V0.1,2026-01-31T15:00:00,2026-09-14T12:00:00,completed
RUN00005307,USR007891,HEALTH_RESERVE,2026-07-24T14:00:00,new_data,RULE_HR_V0.1,2026-01-30T14:00:00,2026-07-24T14:00:00,completed
RUN00005308,USR007892,HEALTH_RESERVE,2026-09-14T12:00:00,new_data,RULE_HR_V0.1,2026-01-21T22:00:00,2026-09-14T12:00:00,completed
RUN00005309,USR007894,MINDGUARD,2026-06-18T12:00:00,new_data,RULE_MG_V0.1,2025-11-02T12:00:00,2026-06-18T12:00:00,completed
RUN00005310,USR007895,MINDGUARD,2026-06-21T02:00:00,new_data,RULE_MG_V0.1,2025-11-09T02:00:00,2026-06-21T02:00:00,completed
RUN00005311,USR007895,HEALTH_RESERVE,2026-04-13T00:00:00,new_data,RULE_HR_V0.1,2025-11-18T00:00:00,2026-04-13T00:00:00,completed
RUN00005312,USR007897,MINDGUARD,2026-07-02T23:00:00,new_data,RULE_MG_V0.1,2026-01-27T23:00:00,2026-07-02T23:00:00,completed
RUN00005313,USR007898,MINDGUARD,2026-05-19T08:00:00,new_data,RULE_MG_V0.1,2025-10-11T08:00:00,2026-05-19T08:00:00,completed
RUN00005314,USR007899,MINDGUARD,2026-06-21T15:00:00,new_data,RULE_MG_V0.1,2026-02-04T15:00:00,2026-06-21T15:00:00,completed
RUN00005315,USR007901,MINDGUARD,2026-06-10T14:00:00,new_data,RULE_MG_V0.1,2026-01-21T14:00:00,2026-06-10T14:00:00,completed
RUN00005316,USR007904,MINDGUARD,2026-09-03T23:00:00,new_data,RULE_MG_V0.1,2026-02-12T23:00:00,2026-09-03T23:00:00,completed
RUN00005317,USR007905,HEALTH_RESERVE,2026-06-21T20:00:00,new_data,RULE_HR_V0.1,2025-09-24T20:00:00,2026-06-21T20:00:00,completed
RUN00005318,USR007906,MINDGUARD,2026-05-11T04:00:00,new_data,RULE_MG_V0.1,2025-11-08T04:00:00,2026-05-11T04:00:00,completed
