consent_id,user_id,consent_type,purpose,consent_version,status,granted_at,withdrawn_at
CON00025152,USR007753,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-12T13:23:00,
CON00025153,USR007753,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-12T12:04:00,
CON00025154,USR007754,product_data_processing,Core product operation,1.0,granted,2025-12-19T09:45:00,
CON00025155,USR007754,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-02T09:28:00,
CON00025156,USR007754,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-02T09:10:00,
CON00025157,USR007754,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-12-23T10:29:00,
CON00025158,USR007755,product_data_processing,Core product operation,1.0,granted,2025-09-16T09:20:00,
CON00025159,USR007755,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-09-17T15:00:00,
CON00025160,USR007755,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-09-17T14:32:00,
CON00025161,USR007755,research_use_optional,Optional research workflow,1.0,granted,2025-09-16T09:40:00,
CON00025162,USR007756,product_data_processing,Core product operation,1.0,granted,2025-11-03T06:04:00,
CON00025163,USR007756,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-06T12:52:00,
CON00025164,USR007756,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-06T13:23:00,
CON00025165,USR007757,product_data_processing,Core product operation,1.0,granted,2025-09-18T06:07:00,
CON00025166,USR007757,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-09-20T15:47:00,
CON00025167,USR007758,product_data_processing,Core product operation,1.0,granted,2025-09-28T22:10:00,
CON00025168,USR007758,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-01T06:13:00,
CON00025169,USR007758,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-01T06:30:00,
CON00025170,USR007759,product_data_processing,Core product operation,1.0,granted,2025-09-22T17:13:00,
CON00025171,USR007759,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-09-27T21:12:00,
CON00025172,USR007759,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-09-27T20:41:00,
CON00025173,USR007760,product_data_processing,Core product operation,1.0,granted,2026-01-14T11:56:00,
CON00025174,USR007760,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-25T21:02:00,
CON00025175,USR007760,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-25T21:10:00,
CON00025176,USR007761,product_data_processing,Core product operation,1.0,granted,2026-01-03T17:31:00,
CON00025177,USR007761,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-06T22:44:00,
CON00025178,USR007761,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-06T22:16:00,
CON00025179,USR007761,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-01-08T19:05:00,
CON00025180,USR007762,product_data_processing,Core product operation,1.0,granted,2025-12-07T01:51:00,
CON00025181,USR007762,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-07T12:07:00,
CON00025182,USR007762,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-07T11:52:00,
CON00025183,USR007762,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-12-08T01:07:00,
CON00025184,USR007763,product_data_processing,Core product operation,1.0,granted,2025-11-29T18:31:00,
CON00025185,USR007763,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-12T22:08:00,
CON00025186,USR007763,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-12T23:28:00,
CON00025187,USR007763,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-12-05T19:20:00,
CON00025188,USR007764,product_data_processing,Core product operation,1.0,granted,2025-12-10T16:40:00,
CON00025189,USR007764,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-12T01:04:00,
CON00025190,USR007764,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-12T02:07:00,
CON00025191,USR007765,product_data_processing,Core product operation,1.0,granted,2025-12-28T19:17:00,
CON00025192,USR007765,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-29T20:28:00,
CON00025193,USR007765,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-29T19:04:00,
CON00025194,USR007765,research_use_optional,Optional research workflow,1.0,granted,2025-12-28T20:12:00,
CON00025195,USR007766,product_data_processing,Core product operation,1.0,granted,2026-01-25T06:41:00,
CON00025196,USR007766,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-02-01T16:11:00,
CON00025197,USR007767,product_data_processing,Core product operation,1.0,granted,2026-01-20T09:53:00,
CON00025198,USR007767,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-02-01T12:07:00,
CON00025199,USR007767,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-02-01T12:23:00,
CON00025200,USR007767,research_use_optional,Optional research workflow,1.0,granted,2026-01-20T09:03:00,
CON00025201,USR007768,product_data_processing,Core product operation,1.0,granted,2025-10-13T12:29:00,
CON00025202,USR007768,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-18T16:50:00,
CON00025203,USR007768,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-18T16:54:00,
CON00025204,USR007768,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-10-26T19:45:00,
CON00025205,USR007769,product_data_processing,Core product operation,1.0,granted,2026-01-29T05:28:00,
CON00025206,USR007769,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-02-04T15:53:00,
CON00025207,USR007769,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-02-04T16:04:00,
CON00025208,USR007770,product_data_processing,Core product operation,1.0,granted,2025-10-07T05:22:00,
CON00025209,USR007770,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-15T05:28:00,
CON00025210,USR007770,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-15T05:11:00,
CON00025211,USR007771,product_data_processing,Core product operation,1.0,granted,2025-12-08T20:15:00,
CON00025212,USR007771,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-09T04:00:00,
CON00025213,USR007771,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-09T03:13:00,
CON00025214,USR007772,product_data_processing,Core product operation,1.0,granted,2025-11-15T08:58:00,
CON00025215,USR007772,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-11-16T19:50:00,
CON00025216,USR007773,product_data_processing,Core product operation,1.0,granted,2025-10-10T06:54:00,
CON00025217,USR007773,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-10-13T12:05:00,
CON00025218,USR007774,product_data_processing,Core product operation,1.0,granted,2025-12-08T19:06:00,
CON00025219,USR007774,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-17T03:53:00,
CON00025220,USR007774,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-17T03:02:00,
CON00025221,USR007775,product_data_processing,Core product operation,1.0,granted,2026-01-24T17:29:00,
CON00025222,USR007775,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-02-04T18:54:00,
CON00025223,USR007776,product_data_processing,Core product operation,1.0,granted,2026-01-20T14:46:00,
CON00025224,USR007776,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-22T18:41:00,
CON00025225,USR007776,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-22T19:08:00,
CON00025226,USR007777,product_data_processing,Core product operation,1.0,granted,2025-10-02T22:28:00,
CON00025227,USR007777,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-08T02:17:00,
CON00025228,USR007777,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-08T01:44:00,
CON00025229,USR007777,research_use_optional,Optional research workflow,1.0,granted,2025-10-02T21:57:00,
CON00025230,USR007778,product_data_processing,Core product operation,1.0,granted,2025-10-15T09:13:00,
CON00025231,USR007778,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-10-17T11:10:00,
CON00025232,USR007779,product_data_processing,Core product operation,1.0,granted,2025-10-26T12:10:00,
CON00025233,USR007779,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-31T23:48:00,
CON00025234,USR007779,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-01T00:28:00,
CON00025235,USR007780,product_data_processing,Core product operation,1.0,granted,2025-10-13T20:54:00,
CON00025236,USR007780,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-21T06:03:00,
CON00025237,USR007780,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-21T06:49:00,
CON00025238,USR007781,product_data_processing,Core product operation,1.0,granted,2026-01-14T22:01:00,
CON00025239,USR007781,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-01-28T03:52:00,
CON00025240,USR007781,research_use_optional,Optional research workflow,1.0,granted,2026-01-14T21:16:00,
CON00025241,USR007782,product_data_processing,Core product operation,1.0,granted,2025-12-01T01:19:00,
CON00025242,USR007782,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-02T10:43:00,
CON00025243,USR007782,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-02T10:35:00,
CON00025244,USR007783,product_data_processing,Core product operation,1.0,granted,2025-12-13T07:02:00,
CON00025245,USR007783,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-21T12:33:00,
CON00025246,USR007783,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-21T12:46:00,
CON00025247,USR007784,product_data_processing,Core product operation,1.0,granted,2026-01-22T19:16:00,
CON00025248,USR007784,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-24T20:24:00,
CON00025249,USR007784,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-24T20:01:00,
CON00025250,USR007785,product_data_processing,Core product operation,1.0,granted,2025-12-07T04:36:00,
CON00025251,USR007785,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-13T13:43:00,
CON00025252,USR007785,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-13T13:29:00,
CON00025253,USR007786,product_data_processing,Core product operation,1.0,granted,2025-10-02T14:11:00,
CON00025254,USR007786,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-10-13T15:37:00,
CON00025255,USR007787,product_data_processing,Core product operation,1.0,granted,2026-01-28T07:04:00,
CON00025256,USR007787,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-02-06T16:22:00,
CON00025257,USR007787,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-02-06T16:06:00,
CON00025258,USR007788,product_data_processing,Core product operation,1.0,granted,2025-12-28T09:15:00,
CON00025259,USR007788,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-01-05T11:00:00,
CON00025260,USR007788,research_use_optional,Optional research workflow,1.0,granted,2025-12-28T09:12:00,
CON00025261,USR007789,product_data_processing,Core product operation,1.0,granted,2026-01-20T05:30:00,
CON00025262,USR007789,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-28T10:28:00,
CON00025263,USR007789,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-28T09:44:00,
CON00025264,USR007789,research_use_optional,Optional research workflow,1.0,granted,2026-01-20T05:49:00,
CON00025265,USR007790,product_data_processing,Core product operation,1.0,granted,2025-10-28T06:32:00,
CON00025266,USR007790,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-07T06:42:00,
CON00025267,USR007790,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-07T06:06:00,
CON00025268,USR007791,product_data_processing,Core product operation,1.0,granted,2025-12-17T20:27:00,
CON00025269,USR007791,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-26T22:17:00,
CON00025270,USR007791,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-26T22:13:00,
CON00025271,USR007791,research_use_optional,Optional research workflow,1.0,granted,2025-12-17T20:22:00,
CON00025272,USR007792,product_data_processing,Core product operation,1.0,granted,2025-09-29T08:29:00,
CON00025273,USR007792,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-06T11:33:00,
CON00025274,USR007792,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-06T11:42:00,
CON00025275,USR007792,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-10-08T09:25:00,
CON00025276,USR007793,product_data_processing,Core product operation,1.0,granted,2026-02-01T02:51:00,
CON00025277,USR007793,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-02-14T13:59:00,
CON00025278,USR007793,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-02-14T14:07:00,
CON00025279,USR007794,product_data_processing,Core product operation,1.0,granted,2025-10-09T04:08:00,
CON00025280,USR007794,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-10-23T11:20:00,
CON00025281,USR007795,product_data_processing,Core product operation,1.0,granted,2026-01-13T12:06:00,
CON00025282,USR007795,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-15T21:41:00,
CON00025283,USR007795,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-15T21:41:00,
CON00025284,USR007795,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-01-14T18:39:00,
CON00025285,USR007795,research_use_optional,Optional research workflow,1.0,granted,2026-01-13T12:49:00,
CON00025286,USR007796,product_data_processing,Core product operation,1.0,granted,2025-09-18T10:18:00,
CON00025287,USR007796,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-09-19T22:21:00,
CON00025288,USR007796,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-09-19T22:04:00,
CON00025289,USR007797,product_data_processing,Core product operation,1.0,granted,2026-01-25T20:04:00,
CON00025290,USR007797,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-02-01T23:13:00,
CON00025291,USR007797,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-02-02T00:15:00,
CON00025292,USR007797,research_use_optional,Optional research workflow,1.0,granted,2026-01-25T21:04:00,
CON00025293,USR007798,product_data_processing,Core product operation,1.0,granted,2025-12-09T03:11:00,
CON00025294,USR007798,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-15T10:54:00,
CON00025295,USR007798,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-15T10:28:00,
CON00025296,USR007799,product_data_processing,Core product operation,1.0,granted,2025-11-30T20:04:00,
CON00025297,USR007799,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-12-14T20:09:00,
CON00025298,USR007800,product_data_processing,Core product operation,1.0,granted,2025-10-22T02:02:00,
CON00025299,USR007800,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-30T06:18:00,
CON00025300,USR007800,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-30T07:10:00,
CON00025301,USR007801,product_data_processing,Core product operation,1.0,granted,2025-10-09T03:25:00,
CON00025302,USR007801,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-22T02:12:00,
CON00025303,USR007801,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-22T02:01:00,
CON00025304,USR007802,product_data_processing,Core product operation,1.0,granted,2026-02-02T17:09:00,
CON00025305,USR007802,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-02-09T02:23:00,
CON00025306,USR007802,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-02-09T01:33:00,
CON00025307,USR007803,product_data_processing,Core product operation,1.0,granted,2025-10-10T07:20:00,
CON00025308,USR007803,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-17T11:35:00,
CON00025309,USR007803,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-17T12:19:00,
CON00025310,USR007803,research_use_optional,Optional research workflow,1.0,granted,2025-10-10T07:04:00,
CON00025311,USR007804,product_data_processing,Core product operation,1.0,granted,2026-01-24T01:26:00,
CON00025312,USR007804,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-02-04T02:24:00,
CON00025313,USR007804,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-02-04T01:02:00,
CON00025314,USR007804,research_use_optional,Optional research workflow,1.0,granted,2026-01-24T01:00:00,
CON00025315,USR007805,product_data_processing,Core product operation,1.0,granted,2025-09-28T17:26:00,
CON00025316,USR007805,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-02T19:25:00,
CON00025317,USR007805,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-02T18:36:00,
CON00025318,USR007805,research_use_optional,Optional research workflow,1.0,granted,2025-09-28T18:27:00,
CON00025319,USR007806,product_data_processing,Core product operation,1.0,granted,2025-12-14T06:18:00,
CON00025320,USR007806,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-25T09:18:00,
CON00025321,USR007806,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-25T09:46:00,
CON00025322,USR007807,product_data_processing,Core product operation,1.0,granted,2025-12-06T22:39:00,
CON00025323,USR007807,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-11T03:12:00,
CON00025324,USR007807,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-11T04:01:00,
CON00025325,USR007807,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-12-15T02:41:00,
CON00025326,USR007808,product_data_processing,Core product operation,1.0,granted,2025-12-04T12:37:00,
CON00025327,USR007808,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-14T14:14:00,
CON00025328,USR007808,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-14T14:15:00,
CON00025329,USR007808,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-12-18T18:22:00,
CON00025330,USR007808,research_use_optional,Optional research workflow,1.0,granted,2025-12-04T12:58:00,
CON00025331,USR007809,product_data_processing,Core product operation,1.0,granted,2026-01-24T08:07:00,
CON00025332,USR007809,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-29T14:48:00,
CON00025333,USR007809,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-29T14:53:00,
CON00025334,USR007809,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-01-28T14:28:00,
CON00025335,USR007810,product_data_processing,Core product operation,1.0,granted,2025-12-11T22:30:00,
CON00025336,USR007810,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-22T07:01:00,
CON00025337,USR007810,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-22T08:06:00,
CON00025338,USR007811,product_data_processing,Core product operation,1.0,granted,2025-10-26T13:33:00,
CON00025339,USR007811,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-06T23:07:00,
CON00025340,USR007811,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-06T23:09:00,
CON00025341,USR007811,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-11-07T19:14:00,
CON00025342,USR007811,research_use_optional,Optional research workflow,1.0,granted,2025-10-26T14:13:00,
CON00025343,USR007812,product_data_processing,Core product operation,1.0,granted,2026-01-21T19:36:00,
CON00025344,USR007812,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-24T00:49:00,
CON00025345,USR007812,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-24T00:12:00,
CON00025346,USR007812,research_use_optional,Optional research workflow,1.0,granted,2026-01-21T19:59:00,
CON00025347,USR007813,product_data_processing,Core product operation,1.0,granted,2025-09-20T01:05:00,
CON00025348,USR007813,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-09-21T03:46:00,
CON00025349,USR007813,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-09-21T04:01:00,
CON00025350,USR007814,product_data_processing,Core product operation,1.0,granted,2026-01-08T21:09:00,
CON00025351,USR007814,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-01-21T07:51:00,
CON00025352,USR007815,product_data_processing,Core product operation,1.0,granted,2026-01-07T04:57:00,
CON00025353,USR007815,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-01-14T12:41:00,
CON00025354,USR007815,research_use_optional,Optional research workflow,1.0,granted,2026-01-07T04:24:00,
CON00025355,USR007816,product_data_processing,Core product operation,1.0,granted,2025-11-14T02:27:00,
CON00025356,USR007816,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-21T03:14:00,
CON00025357,USR007816,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-21T02:19:00,
CON00025358,USR007817,product_data_processing,Core product operation,1.0,granted,2026-01-12T13:58:00,
CON00025359,USR007817,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-19T01:21:00,
CON00025360,USR007817,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-19T00:27:00,
CON00025361,USR007817,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-01-26T00:27:00,
CON00025362,USR007818,product_data_processing,Core product operation,1.0,granted,2026-02-05T07:25:00,
CON00025363,USR007818,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-02-11T06:41:00,
CON00025364,USR007818,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-02-11T06:50:00,
CON00025365,USR007818,research_use_optional,Optional research workflow,1.0,granted,2026-02-05T06:51:00,
CON00025366,USR007819,product_data_processing,Core product operation,1.0,granted,2025-09-28T10:15:00,
CON00025367,USR007819,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-04T18:13:00,
CON00025368,USR007819,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-04T19:08:00,
CON00025369,USR007820,product_data_processing,Core product operation,1.0,granted,2025-11-05T23:32:00,
CON00025370,USR007820,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-15T09:51:00,
CON00025371,USR007820,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-15T09:20:00,
CON00025372,USR007821,product_data_processing,Core product operation,1.0,granted,2025-09-26T11:56:00,
CON00025373,USR007821,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-10-02T21:17:00,
CON00025374,USR007822,product_data_processing,Core product operation,1.0,granted,2025-12-23T01:15:00,
CON00025375,USR007822,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-01T02:41:00,
CON00025376,USR007822,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-01T02:55:00,
CON00025377,USR007822,research_use_optional,Optional research workflow,1.0,granted,2025-12-23T01:02:00,
CON00025378,USR007823,product_data_processing,Core product operation,1.0,granted,2025-11-05T21:21:00,
CON00025379,USR007823,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-06T06:46:00,
CON00025380,USR007823,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-06T06:50:00,
CON00025381,USR007824,product_data_processing,Core product operation,1.0,granted,2025-09-20T03:06:00,
CON00025382,USR007824,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-09-25T04:39:00,
CON00025383,USR007824,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-09-25T04:43:00,
CON00025384,USR007825,product_data_processing,Core product operation,1.0,granted,2025-10-30T16:05:00,
CON00025385,USR007825,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-03T18:14:00,
CON00025386,USR007825,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-03T17:36:00,
CON00025387,USR007826,product_data_processing,Core product operation,1.0,granted,2025-09-16T12:36:00,
CON00025388,USR007826,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-09-19T23:00:00,
CON00025389,USR007826,research_use_optional,Optional research workflow,1.0,granted,2025-09-16T12:02:00,
CON00025390,USR007827,product_data_processing,Core product operation,1.0,granted,2025-12-20T05:41:00,
CON00025391,USR007827,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-29T05:08:00,
CON00025392,USR007827,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-29T05:16:00,
CON00025393,USR007828,product_data_processing,Core product operation,1.0,granted,2025-12-01T13:38:00,
CON00025394,USR007828,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-06T20:28:00,
CON00025395,USR007828,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-06T20:24:00,
CON00025396,USR007828,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-12-15T14:03:00,
CON00025397,USR007829,product_data_processing,Core product operation,1.0,granted,2025-11-29T08:15:00,
CON00025398,USR007829,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-12-13T16:10:00,
CON00025399,USR007830,product_data_processing,Core product operation,1.0,granted,2025-09-23T10:24:00,
CON00025400,USR007830,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-09-25T10:16:00,
CON00025401,USR007830,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-09-25T10:49:00,
CON00025402,USR007830,research_use_optional,Optional research workflow,1.0,granted,2025-09-23T10:48:00,
CON00025403,USR007831,product_data_processing,Core product operation,1.0,granted,2026-01-20T20:20:00,
CON00025404,USR007831,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-25T06:39:00,
CON00025405,USR007831,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-25T06:02:00,
CON00025406,USR007831,research_use_optional,Optional research workflow,1.0,granted,2026-01-20T20:26:00,
CON00025407,USR007832,product_data_processing,Core product operation,1.0,granted,2025-12-28T19:34:00,
CON00025408,USR007832,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-06T04:40:00,
CON00025409,USR007832,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-06T04:05:00,
CON00025410,USR007833,product_data_processing,Core product operation,1.0,granted,2026-01-28T11:33:00,
CON00025411,USR007833,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-02-08T12:21:00,
CON00025412,USR007833,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-02-08T12:00:00,
CON00025413,USR007834,product_data_processing,Core product operation,1.0,granted,2025-09-20T11:32:00,
CON00025414,USR007834,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-09-23T21:23:00,
CON00025415,USR007834,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-09-23T20:34:00,
CON00025416,USR007834,research_use_optional,Optional research workflow,1.0,granted,2025-09-20T11:17:00,
CON00025417,USR007835,product_data_processing,Core product operation,1.0,granted,2026-02-02T06:10:00,
CON00025418,USR007835,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-02-05T12:57:00,
CON00025419,USR007835,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-02-05T12:09:00,
CON00025420,USR007835,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-02-07T08:03:00,
CON00025421,USR007835,research_use_optional,Optional research workflow,1.0,granted,2026-02-02T06:29:00,
CON00025422,USR007836,product_data_processing,Core product operation,1.0,granted,2025-12-08T14:51:00,
CON00025423,USR007836,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-12-11T20:15:00,
CON00025424,USR007836,research_use_optional,Optional research workflow,1.0,granted,2025-12-08T14:44:00,
CON00025425,USR007837,product_data_processing,Core product operation,1.0,granted,2025-10-21T04:39:00,
